y,x
55480,38361
44752,53558
25505,67214
64928,9806
26311,36646
66679,45546
32061,35862
47404,15450
16531,59725
32335,16904
45760,55278
55539,26245
3263,15937
52395,30632
7931,29499
13613,8425
14710,7933
17422,6041
46044,52141
7240,10919
11520,25591
30349,22853
39617,21523
7331,65926
62352,9458
40020,43993
9695,33746
6665,8817
67141,29417
63317,59194
30056,67411
48895,51652
30579,14307
51374,33997
59836,59024
48057,32962
52517,15464
37957,1979
27566,47563
21898,54004
50014,7857
60397,34972
53841,11094
66615,2758
31454,5973
41524,36016
33741,19707
38570,24345
19730,36613
39781,4999
65605,61838
50019,37487
55066,32403
39266,15555
40492,58434
21966,33803
11636,49820
13994,19390
50524,31422
60815,30048
34821,23464
26057,1797
25342,9364
32459,17616
52293,52887
8212,7601
56285,42363
2310,35272
39174,53137
56635,32192
12456,48353
49097,63367
62675,52938
32057,63907
18681,53973
48161,38005
13848,41069
51388,12217
20113,28280
19892,55004
12144,14616
67089,64699
40593,32097
4436,19556
63975,27588
40154,39892
55608,35405
21454,22862
10385,15431
52506,52986
26019,36734
14131,25221
2761,149
5187,21219
53413,37247
56802,23395
65723,2900
366,3810
58979,50346
9032,50327
27736,20986
10965,39749
36828,2429
49123,9944
6819,39677
46746,31664
53720,13255
49817,13479
48840,40021
11717,46505
61493,17146
29802,23761
37899,14492
18382,53035
31748,11111
45488,35939
41201,48881
52430,20031
27522,45793
64828,39916
41021,64474
56560,6082
29999,21999
6543,36161
51432,38583
6647,65346
34452,66703
14077,2268
44851,66935
33407,20116
8723,27398
53389,31882
27074,21095
62657,18487
15941,54118
60264,46525
64408,21936
34957,40447
52557,65544
910,26169
23182,41626
24877,55626
17575,42364
60615,13050
26173,6675
54606,59983
65326,18217
37400,51968
42115,66738
20740,45500
65969,65080
63649,46793
55759,63596
25465,38799
40676,50885
13809,35164
34980,37910
47538,1912
43995,16140
59131,57600
17870,34025
10036,16023
42912,49096
42584,23671
57044,52675
26044,38978
47494,37413
61490,38127
36688,59127
64655,53453
18004,64408
8648,19382
66075,9380
37500,53870
65415,49687
53020,58439
31326,19788
4679,7428
40177,58090
12905,45067
65225,24589
18184,5161
65965,50816
65691,34982
20414,65132
50613,27819
13536,65737
49930,49983
51732,57794
56800,47116
29480,13266
5079,27654
6494,11896
66567,33702
24132,28860
35961,46331
34816,6798
37428,34946
25716,60369
18404,13468
29966,2270
34199,14269
49840,12250
19983,64926
21789,35301
19979,58730
20417,54628
59288,3842
4920,26284
12828,35685
27965,37737
47533,40679
16704,26566
7771,19803
44082,13096
858,58617
54353,55150
35987,13033
60822,40918
51514,41434
65303,4241
60492,31695
51803,28056
31229,58531
57729,37308
47857,36260
55139,23963
24748,61401
26542,46747
30566,50028
59279,22278
37817,33373
30078,44901
5613,27466
42275,48821
6043,24932
64261,8347
39640,54144
66097,48282
23195,31845
14786,17565
44137,2937
41835,10875
36016,56199
65089,63600
29922,53635
33442,19627
45293,36818
10089,45848
61696,37558
30874,29446
21481,27019
15612,26496
4455,29418
36219,21343
36947,34313
47598,22954
26224,59454
61824,26517
51870,23297
32794,20036
56510,5559
26705,26229
43296,22988
4921,26359
3173,39314
14359,19368
46762,47801
19937,37462
43173,48909
47719,26706
7940,7637
30494,49773
58711,50988
52104,27621
34756,23839
26737,14277
800,64642
50901,12162
64863,42397
14832,16246
54453,14951
37931,16939
31599,4119
48343,19270
53170,29984
16586,59994
22424,54793
62473,10377
11549,32146
16658,34045
47881,25814
55065,16980
7780,32509
32470,62654
65280,38084
17737,47078
33605,6351
18545,34342
60982,48457
12234,24671
37566,57583
61675,22124
58299,62232
15349,28687
40590,24987
37082,5696
11494,66824
31926,29713
24237,10870
5787,36973
27389,65987
57205,39084
52154,35497
36596,583
65398,63384
53396,12864
6089,66753
20270,82
8400,14490
33030,4330
20526,23851
27538,62849
13252,17677
10795,32757
17314,41830
45763,32172
42657,18059
60471,58586
17375,62607
60355,43947
58022,66993
9319,46030
22472,26270
19531,53289
7102,27957
387,36861
12207,43275
39328,57780
50573,5754
27512,25035
3572,3988
58179,59762
48035,25353
40847,33787
52847,8252
58383,40682
54083,34473
29322,15683
48965,23510
19163,4118
61390,39384
17723,8677
22941,49566
11562,35722
10076,51650
51082,59901
61978,14878
7155,54019
56640,25816
38720,37399
7032,48981
2102,20222
64817,53905
16800,46448
21838,7804
55634,57650
47659,61097
39983,60082
18645,15924
57309,15161
39494,57590
41765,18412
31525,33616
42106,34699
6367,13161
9220,25862
63709,17873
41022,1011
20952,33074
27704,32958
52660,54040
24309,51681
33048,1432
48071,9813
61312,32157
12809,40801
2521,61086
18053,25138
65814,43368
54061,24281
56436,58055
55022,50762
43078,46615
11134,29042
43466,48714
47422,41061
11619,66004
50786,23703
27285,63100
46475,32555
62934,24372
42481,14331
17326,57213
56384,24003
19405,6204
24961,41149
43955,37798
49537,49024
5929,10101
63844,52777
56310,8925
16590,5487
2899,63168
3698,15243
60955,2531
13413,33465
1763,43774
64026,17359
54324,62093
35106,55671
10151,60015
24142,7611
2387,50592
38071,3303
4222,13110
48510,46893
34581,56016
49060,58706
33197,3453
10391,57105
34983,30509
11200,32167
37516,63445
50810,65661
4861,36249
44136,11240
63472,61604
22837,14190
25019,62499
48785,12205
55526,66768
41667,4615
13651,33969
51883,46978
54845,47265
51944,37369
57305,67168
43833,6273
39265,51070
25467,47603
1381,42629
1341,5825
47042,36036
39534,57267
40778,53350
40325,6083
56378,26043
6174,46950
35964,57711
61822,45447
52645,62300
26277,53552
816,55129
22862,19195
66149,4125
20973,8481
17504,4441
42543,32208
31014,28156
32758,1943
61118,6310
34903,33841
57876,18791
12635,63110
42050,47126
56128,1510
32044,9409
3857,28815
39481,61005
43978,18161
1627,45535
9625,51007
54272,64117
60203,28127
44711,61121
17674,52988
18365,50934
64995,65148
36280,61872
48056,48836
10908,37479
14408,45153
39430,21033
11030,33973
25953,23263
46014,40135
33315,55866
22749,58746
60736,52914
27435,41176
39642,9782
12274,11424
42024,50044
26960,53150
35495,19612
28267,35443
50005,29155
44610,42189
42986,49044
32273,49774
34076,28399
13615,4123
64670,54767
66018,60595
43642,40079
38206,58914
8333,47751
41656,21922
44031,21072
27534,63192
45208,64907
52093,23987
45211,41274
12628,53454
16298,37175
36979,22996
33967,7914
38823,37765
30038,4328
26669,38633
7755,9506
53306,5130
16427,9084
9545,27493
31999,55777
14646,44249
53689,29058
28207,9249
27527,29554
21213,55455
51535,16934
53725,59321
61894,34832
27714,30681
59566,13964
42828,55299
8449,67074
60444,13263
63909,66254
53296,5284
5335,15684
12614,3489
2883,54768
46204,23782
61771,10396
37091,50198
8207,58065
26523,63121
48404,65164
55635,56818
5318,15702
38965,6243
27413,58422
22662,49940
24886,8344
32139,16591
45969,47969
4039,30422
23398,59277
35443,6762
27266,57674
56399,55831
60886,23431
26830,61181
3877,2337
13930,6787
27379,43290
22053,57186
13628,11559
60679,37020
31842,40984
56139,63451
4,42050
15961,11148
18744,52806
63763,61697
30218,28970
12066,27310
22018,10887
25165,40114
59726,5840
26130,32964
18634,13446
34519,1105
59179,62077
61034,23474
46284,15387
31126,12885
46170,306
35390,48903
59149,6342
23870,42672
37627,7193
26534,15290
10672,15583
38927,17148
15775,64829
66312,62377
7362,58521
41244,6499
15925,12510
2267,12336
53994,21351
60251,17946
60502,20857
61586,49085
19982,51462
54096,6208
34139,52493
14258,11844
54188,20071
15354,55184
62923,54126
58435,15676
19684,42402
47801,38495
34500,5214
17397,38245
25010,1777
50241,39694
6850,58649
1426,65135
13369,29478
27545,23312
19897,25314
21964,12904
43574,29133
57752,12113
55648,59071
3217,66400
46527,24588
61241,55149
11643,6027
4564,65727
55204,56671
18170,33580
49147,47835
37320,47108
38323,55322
32391,25790
43201,66929
39694,14752
13093,56571
11854,61702
39156,45169
65726,26699
6786,21997
23288,57529
63069,8576
18491,67363
60878,24637
244,150
35691,38185
63259,53290
24382,54755
41602,44885
67330,25153
4497,41326
50782,44194
42341,65113
46025,43766
57888,46750
9841,36087
14488,38269
3481,33509
50470,2469
53774,65391
55332,66619
47764,21403
11013,35966
49877,38457
61092,58305
45260,44424
63603,44594
3137,63180
12603,47968
54242,19969
7612,65285
34144,25556
1861,14289
55685,7007
56023,35289
9274,20118
20494,44621
65674,16571
25006,51458
4489,18313
4967,47692
17010,25543
14855,65721
12566,19911
63063,9349
41126,6361
16825,9378
10552,52389
4266,55497
57327,24933
66910,35801
55288,32307
55546,28730
21178,49623
20181,26376
50267,11377
64793,29812
26415,55409
15660,17777
33543,16539
62944,32859
58902,413
21944,62983
59283,55529
24729,26878
30580,39742
3920,34360
10406,148
16185,14531
7890,23149
4065,50772
40254,31694
24668,12332
62516,63199
63028,24119
53971,49348
27865,54063
31617,43665
21788,41614
43517,2558
19090,59832
50384,12659
43836,57392
31570,25897
51474,20076
14199,27983
36507,64411
29139,52895
5972,60544
48362,16471
11269,35450
66453,6792
48796,38120
28373,48683
46935,21179
48940,60698
22721,50425
48542,16791
30723,18304
41787,61228
51831,18310
16571,4496
709,6224
61125,61498
41395,6742
14696,30359
63377,43064
59626,50760
39487,27784
61467,23556
36631,32556
23328,14466
31643,44228
17380,3644
15819,17388
64664,63051
6206,3573
42531,33087
66211,39367
20196,65423
16070,28481
4571,60992
8751,53926
40603,21027
58460,10724
5691,43557
7447,67170
19282,17907
37507,22331
20022,65340
47896,45833
63308,28930
39793,63604
33578,51545
40104,35954
59616,64296
65828,46844
15596,44753
11417,11755
6092,9185
52648,42548
56110,13593
60584,32196
42386,27171
16165,33089
33942,5006
48975,23045
53902,21143
30382,42068
20925,7456
20678,62429
8425,18368
51909,20759
10435,45176
21224,32095
14227,62005
32062,61478
19304,20428
15157,38011
625,40805
47867,64307
22287,19682
55689,24829
27571,65820
5950,60465
67104,12235
36231,63532
30813,48668
44804,67110
13774,10637
24634,18642
17804,52067
57021,35513
33406,63468
60418,5263
33054,25985
48500,16874
2380,55249
17605,5414
5178,14665
23035,37545
10080,13814
20849,33178
53867,15521
9567,34338
1215,7688
24410,17209
44661,35329
40553,46495
53738,65235
60297,35675
38615,62495
51349,15931
60199,28692
49836,53697
25182,33160
5701,51704
63464,29339
47317,48913
38905,51016
4835,64535
23719,43418
35457,29980
56199,36344
63403,8238
34904,2523
11169,49484
38537,61599
50858,21006
3568,15852
18111,62083
57775,15888
28914,48
42670,56640
23443,29192
61400,8586
45988,63899
18921,33085
51226,57204
46565,24495
9641,47836
24950,65875
56989,31953
30591,16430
21732,1821
39074,9353
21164,21929
4769,2224
55764,42751
12589,4805
9894,11174
31661,7282
45465,47119
44376,57597
60698,17303
59960,50399
50440,43769
39196,60441
61962,29119
7523,2877
13361,41071
54257,28339
21018,11729
54541,18704
47987,20130
43628,52376
42647,39320
34305,21290
21821,15831
58493,60880
24299,7665
30831,60114
59817,29299
20714,26075
20242,57493
33460,42384
38332,17669
33789,19075
19970,5019
44231,39171
52670,17278
39444,24576
2963,23441
49250,32079
18799,3588
31854,66490
15174,49596
5639,35120
47889,24742
55958,14235
3103,50690
17782,50215
6747,53771
47088,40866
45457,31416
30775,60521
770,55438
32113,66504
26137,52999
29077,61383
65248,40964
47167,49925
50250,43697
64090,46986
10213,54429
4048,5166
64708,6002
67281,22977
837,28225
17810,59920
27003,24650
42364,61080
10817,63581
57638,48937
11454,18836
14672,38144
17696,61520
56039,6206
29473,35902
32648,62981
21007,4502
25737,56217
45739,49839
24922,32995
55864,28260
40872,10868
10603,8996
65610,11611
25827,60898
45175,64888
41977,4424
10394,39887
4071,18001
47974,64708
47902,50392
43807,38382
18520,24587
13269,66852
53788,32793
28412,19179
12559,34676
9245,3762
33184,9308
26643,50283
31484,43014
45661,58325
7425,55705
21637,31951
11489,49086
30484,63801
30264,67403
27973,40537
28432,34535
16431,66534
28699,55722
17821,26604
33092,60919
20637,4772
67132,14657
23660,43683
56840,43365
25647,30525
34096,7158
15441,26862
31145,27725
44410,40669
16022,51307
29803,43930
49820,20393
45595,30044
51061,34961
7299,11285
36321,7473
54352,17441
2461,11978
15498,37329
5100,46536
52970,20903
26194,35788
53777,56160
44325,58577
59777,40596
46948,16611
13085,8834
43543,43381
6294,55260
26186,13087
54379,17010
40495,42492
7541,46248
4621,7509
59079,61127
4218,13613
65119,49406
11306,725
22136,60551
36443,66588
16190,18719
66511,13602
3218,32538
24653,26072
15705,32801
6260,62199
38843,21115
6919,64445
67329,6819
45667,35636
31294,60137
39356,37444
35596,5634
17525,9283
27672,12905
29200,3913
1492,51531
66168,1305
49439,48132
32374,41168
36850,16701
4022,48511
15709,18677
25548,65835
57802,18499
4314,27007
66724,44353
43982,41155
46558,7811
35043,19920
25556,65226
5903,20187
14357,37004
23176,17352
37941,61876
54333,58631
9084,47747
107,33768
42811,1741
37965,64033
28520,63003
47208,27179
12660,33472
61062,37213
21457,40810
50380,18501
39735,41201
23338,37133
34043,67206
65290,62095
36059,62619
26686,30218
49926,22814
62286,61737
19000,9219
46491,34389
66086,16870
36302,49167
65459,13013
16778,64154
56919,50095
18938,20957
17445,22159
50889,43897
41415,45996
52778,45707
36077,38044
63154,27169
14964,29047
46246,56985
21286,22932
40819,10104
39529,40251
27998,1678
43056,5963
50999,46827
34698,37084
11590,53526
61627,67347
51460,55814
18534,37999
19051,28774
28221,66025
30096,17798
47024,47487
4854,29479
32560,28694
34235,27615
38671,17356
14635,38274
64024,15757
14012,19603
63153,43135
61357,27011
19385,55531
47147,59094
48689,14626
25264,59294
45740,40828
34403,50734
66761,53618
33151,24900
57182,30678
56889,23370
9050,19406
25262,24312
23785,9184
41483,3892
7055,55845
18828,1364
34372,48331
39943,60258
4283,59374
37089,59355
64867,16658
3157,42195
37877,41404
66417,11824
30029,17408
26054,50339
53700,43710
43591,2966
28049,50306
44385,911
19912,56056
22003,6201
19517,46259
64957,23175
12335,11091
5410,17350
44529,15848
13300,32347
6967,37815
17712,59560
11745,12911
1147,57474
10407,27947
53734,1854
25469,57559
44864,15143
23561,35498
27377,12178
55388,9759
42933,46233
2325,60442
33579,23069
61064,48874
30606,19747
49447,23409
25527,43910
11262,26718
10984,4132
27864,14051
54345,7744
46457,51246
49730,62935
63734,24286
66607,25216
13803,41898
24487,34634
49661,3630
46056,12421
19433,3260
10111,49278
54276,18274
47774,22876
1064,29344
59617,26327
32385,56444
1089,53388
33171,21492
32916,32636
